SupplierId,RecentMonth,RecentTimeStamp_timestampInUTC_timestampInUTC,RecentTimeStamp_timestampInUTC_originalTimezone,DerivativeName,DerivativeRegion,ProductionLine,T1Color,T2Color,T3Color,Result
76c5efaff8b4e547477121a72412744d,2022-03,2022-03-31T11:01:17Z,+00:00,6d61dd3473cea425b874c05d1dc9a7ac,South Africa,LK,Green,Green,Green,Green
b37571afeca3bfd7c861553d3d1b6cb9,2022-06,2022-06-30T10:01:20Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
1dd2c1df8db1bab4db59b184f27cd9e7,2022-04,2022-04-02T11:01:16Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Red,-,Red
8619784e455ec0ea7ba08a51e2a3478c,2022-07,2022-07-31T10:01:01Z,+00:00,7ae503a58a066353dd6de36cda316b55,Asia,LK,Green,Green,Green,Green
ea91dac484d4905f08e87a9608255c5f,2022-10,2022-10-31T11:01:25Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
e0808870693e32a322c61616c5efb080,2022-05,2022-05-31T11:01:57Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Yellow,-,Yellow
377c62276b7dd74e406ac5de3c872110,2022-02,2022-02-28T11:01:17Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,-,Green
f26aebe607f8643d8e6c0d5a76d5e5d9,2022-08,2022-08-31T11:01:15Z,+00:00,e7fd86a322069f290fcbcea74ec2e781,Europe,LU,Green,-,-,Green
02304c527bacac69e74285c85bcfb10c,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
7a5b746e23fac8639772b70590582a54,2022-09,2022-09-28T07:00:46Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Yellow,-,-,Yellow
027c0c0be1dda45078bfdfcee36a0f8f,2022-10,2022-10-31T11:01:25Z,+00:00,2baf4c18f250b692331688d540bea229,Asia,LK,Green,Green,Green,Green
3d200998ce6fd5e0d92308c4ae10b770,2022-02,2022-02-28T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
8aab46ab9631c7c1a648688794da06a6,2022-03,2022-03-31T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
b4020b0b2829fe4fc49ec26cc71d10ca,2022-02,2022-02-28T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
faa2ca4410df50a9f159d59aa6ef2adc,2022-07,2022-07-31T10:01:01Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
f96c002e91eba1f94007a6c02bcb69e7,2022-06,2022-06-30T10:01:20Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
f96c002e91eba1f94007a6c02bcb69e7,2022-03,2022-03-31T11:01:17Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
30d0a8090d85c757ed411d8f48dc19fd,2022-05,2022-05-31T11:01:57Z,+00:00,9852596e07fbf43d7589020dad8c363a,USA,LK,Green,-,-,Green
27f6608b40b6cd094a704a597a24094b,2022-06,2022-06-30T10:01:20Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
9130323d62683146543e35ea6dbe3a37,2022-10,2022-10-31T11:01:25Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
8d42d916565d0ce739af014210d9515a,2022-05,2022-05-31T11:01:57Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Yellow,Yellow
06791f753f3c7fbe6f6374b2364649ff,2022-10,2022-10-31T11:01:25Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
1a18a6b444c29c80f29bde539ece5aff,2022-10,2022-10-31T11:01:25Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
de70d68da37313c679a64fa80c84de62,2022-09,2022-09-28T07:00:46Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
2fa1792a27c855b5d8a5efa8b12a6ac2,2022-10,2022-10-31T11:01:25Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
71c159ddf45bf35ec79c8b1c87e6cfdb,2022-07,2022-07-31T10:01:01Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
3cb79a4b82903eb23a6fe4a35a8dddcc,2022-09,2022-09-28T07:00:46Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,-,-,Green
258aaa4dbf175bfbdafaadf6125f6af5,2022-07,2022-07-31T10:01:01Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
fae3eed46ec33395a41982cf2e0f3dc7,2022-04,2022-04-02T11:01:16Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
b3afa3a55bf1ee7d5109f8fc483e7be7,2022-05,2022-05-31T11:01:57Z,+00:00,4c5316f698e0feaa3050e7a6025dcf71,Mexico,LC,Green,Green,-,Green
630c811cc2d0fab3a2c6a260adacfaab,2022-10,2022-10-31T11:01:25Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
cc763c28cb4b853fc810c9287fd09773,2022-09,2022-09-28T07:00:46Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
75be938b01d06f351480eba9167982ca,2022-03,2022-03-31T11:01:17Z,+00:00,29792fee1b909efbe70c19401d2f9245,Europe,LK,Green,Green,Green,Green
d3874eab969bc09743f32c351e749692,2022-08,2022-08-31T11:01:15Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
5a0f047d521f7e44eeae04f0049fc4f0,2022-08,2022-08-31T11:01:15Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
71c662f316a1410ec381f7a75aa55b1d,2022-09,2022-09-28T07:00:46Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Yellow,-,-,Yellow
433d1ee990eec4c1f92cfa0b314a5f52,2022-08,2022-08-31T11:01:15Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
05298b0aaa6bc65d095541ba6b57dc37,2022-08,2022-08-31T11:01:15Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
094ed28042b0ed604e04c19a656e9270,2022-02,2022-02-28T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
4569840e678c65f89027ca7de1f0b3f7,2022-05,2022-05-31T11:01:57Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
54b7912b8ff8002c4c76037a98198130,2022-06,2022-06-30T10:01:20Z,+00:00,2953598f8a6c14dcdb11ff411cb610b6,Europe,LC,Green,-,-,Green
b24af979771c062c44fff98e8888f392,2022-09,2022-09-28T07:00:46Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
c0ab3ac8799253f78f1d1c689558becc,2022-04,2022-04-02T11:01:16Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
162c257b2e3422d06e91fa5d04efc4ac,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
1dd2c1df8db1bab4db59b184f27cd9e7,2022-07,2022-07-31T10:01:01Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Green,-,Green
1dd2c1df8db1bab4db59b184f27cd9e7,2022-02,2022-02-28T11:01:17Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,-,-,Green
8fcab199adf6b5024e386e15f669ed32,2022-07,2022-07-31T10:01:01Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Red,Red
29a44e8af807469156dda26dfeca9d47,2022-07,2022-07-31T10:01:01Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Red,Red,Red,Red
adc20ee91fab834d70c263f1e8e10c76,2022-04,2022-04-02T11:01:16Z,+00:00,cfc64b777a32bfb64b8b735a84a5a58c,Europe,LG,Green,Green,Green,Green
c2330caaf16439ca7c06770abb0fb1e7,2022-08,2022-08-31T11:01:15Z,+00:00,f3f39a20d459d2736c3111855c02229c,Europe,LU,Green,Green,Green,Green
dca6d6d210664694f72b391ff4b6fedd,2022-09,2022-09-28T07:00:46Z,+00:00,e61285288260c85fa74a4b17d98ee10d,South Africa,LC,Green,-,-,Green
19ed43cfb2dd78f6df47ff6a8f93be1d,2022-03,2022-03-31T11:01:17Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
76cf11b378b06dca15ad1e2df03ab30c,2022-07,2022-07-31T10:01:01Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
ad9aefda50df9bcf513761def00b233d,2022-07,2022-07-31T10:01:01Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
c849d172249bcf8be6eea2d71c46efaa,2022-08,2022-08-31T11:01:15Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
4c7466cde1527f84ff884065e6e41d06,2022-05,2022-05-31T11:01:57Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Red,Red
0cc1b3c4e38049d4519a7927057bc9d7,2022-05,2022-05-31T11:01:57Z,+00:00,029f5c13cefb3a1f8594f36b73afed84,Europe,LU,Green,-,-,Green
90f1987debd13cfaf664f39634147155,2022-05,2022-05-31T11:01:57Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
4c19e48304efb96f5cac3dec6703dce4,2022-10,2022-10-31T11:01:25Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
f4c6bb8b07e3428db1e1e1b3645edfec,2022-05,2022-05-31T11:01:57Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,-,Green
d1b3e4e5180de490be7b2c10e9f515b7,2022-08,2022-08-31T11:01:15Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
0e046c0ab602d1f16ed3fa5b03221525,2022-02,2022-02-28T11:01:17Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,-,Green
2a943e1b4844b2aaa346c259b5ccbe60,2022-06,2022-06-30T10:01:20Z,+00:00,32ef75aa872fd13218f05c6740874418,Europe,LK,Green,-,-,Green
7d960b07e24c9063bd14af78d50cbfea,2022-10,2022-10-31T11:01:25Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
2f486dbc4604742dc39c11e2ab1533d9,2022-10,2022-10-31T11:01:25Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
e6f6cba70d96ab4b474c709c1569a983,2022-09,2022-09-28T07:00:46Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
e6f6cba70d96ab4b474c709c1569a983,2022-06,2022-06-30T10:01:20Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
4dc761eb99662c3a2e15eff1cc74a617,2022-06,2022-06-30T10:01:20Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Yellow,-,Yellow
43580a70e336cdc1ae6301b631a4e145,2022-02,2022-02-28T11:01:17Z,+00:00,e7605d4d77e0a56ec8621041683462e1,USA,LG,Green,Green,-,Green
a2499d7f8419aef9ff4ef61e4509f189,2022-09,2022-09-28T07:00:46Z,+00:00,378804cf8d63b06c1ea8b0142bb38d33,Europe,LU,Green,Green,-,Green
be2910b3f4070790f4342e9b220176a7,2022-06,2022-06-30T10:01:20Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
5caeddf31945009cb163109b9b143a57,2022-02,2022-02-28T11:01:17Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
32ac2cae36dd1def207d717a287e2073,2022-09,2022-09-28T07:00:46Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Green,-,Green
8bd0dd76b909b587e52ff3b4b0e68946,2022-06,2022-06-30T10:01:20Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
f3012ab80f375c04c1e83da58f3e51b7,2022-08,2022-08-31T11:01:15Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
ada163aa7aced34344b8416fc1d7dcd3,2022-07,2022-07-31T10:01:01Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
ff7edfe5fd0462c1a700b022617243cb,2022-10,2022-10-31T11:01:25Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,-,Green
685a43124c34c1501ea4a858360203c1,2022-04,2022-04-02T11:01:16Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Yellow,-,-,Yellow
d47b4b4a685b4570ffb4a3ac97bd692a,2022-02,2022-02-28T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
47d38308f50108a250c4b6db29849617,2022-08,2022-08-31T11:01:15Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
ef906cfc4c271b53204868db69a53de7,2022-06,2022-06-30T10:01:20Z,+00:00,9852596e07fbf43d7589020dad8c363a,USA,LK,Green,Green,Green,Green
fb5f4900e65b752426ef88a65c9d9531,2022-05,2022-05-31T11:01:57Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Green,-,-,Green
edeeda8d8778b781433705d7f6f58317,2022-09,2022-09-28T07:00:46Z,+00:00,029f5c13cefb3a1f8594f36b73afed84,Europe,LU,Green,-,-,Green
01e4c46207f24e8cde82c095e9a122e0,2022-07,2022-07-31T10:01:01Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
14d1786fb3f37270f97b58141c1510a9,2022-02,2022-02-28T11:01:17Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Yellow,-,Yellow
7561c7284fe6de1c62fcc03617cc6639,2022-07,2022-07-31T10:01:01Z,+00:00,299b79cb0fe4c181e4687655e5c001cc,Europe,LU,Green,Green,-,Green
7b388dd02bf86040953147cf3d0335d7,2022-08,2022-08-31T11:01:15Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
7b388dd02bf86040953147cf3d0335d7,2022-06,2022-06-30T10:01:20Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
666697dc98d3d67e5e34c931b657b15e,2022-07,2022-07-31T10:01:01Z,+00:00,4ab34128bb5a774d0d7ef6b5fffd0632,USA,LC,Green,Green,Red,Red
8f8b5ade11aef8ecceb18fd911a018b7,2022-10,2022-10-31T11:01:25Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
42c0e5ac413a32f7058f88852c4c5867,2022-06,2022-06-30T10:01:20Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,Green,Green
499c0dd55c4b6aeb17676932e512ff49,2022-06,2022-06-30T10:01:20Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
68075d0e9f6f124efa5e1eafe5c7d76e,2022-04,2022-04-02T11:01:16Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Red,Red
1d2abf50b816e7d4979e9ea43bb468f9,2022-02,2022-02-28T11:01:17Z,+00:00,f92476821a5cace3a078f93384701919,Europe,LK,Green,Green,Green,Green
48d05c893574e2e84c4b6fa5f31e99df,2022-07,2022-07-31T10:01:01Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
9b108607a97f06a93b56971f87cdb58f,2022-05,2022-05-31T11:01:57Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Red,Red,Red
75be938b01d06f351480eba9167982ca,2022-04,2022-04-02T11:01:16Z,+00:00,29792fee1b909efbe70c19401d2f9245,Europe,LK,Green,Green,Green,Green
5201fde5ee5bfe63fba566acf8bdd161,2022-10,2022-10-31T11:01:25Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,-,Green
64f77f39d78954ff9ed5b1721b87335f,2022-07,2022-07-31T10:01:01Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Red,Red
e61778314fd0676d362e6d9b323bd3cd,2022-03,2022-03-31T11:01:17Z,+00:00,6d61dd3473cea425b874c05d1dc9a7ac,South Africa,LK,Green,Green,Green,Green
cb847444fd48052e88014c4f9b2a00af,2022-04,2022-04-02T11:01:16Z,+00:00,0a879ff2b983805366f600a01ef5b866,Europe,LU,Green,Green,Green,Green
2bcc051487e6740aaf5734187aca76a4,2022-09,2022-09-28T07:00:46Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
c0a554a9207295bd8e98fe64c4c8469b,2022-05,2022-05-31T11:01:57Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,-,Green
c0a554a9207295bd8e98fe64c4c8469b,2022-05,2022-05-31T11:01:57Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
29a44e8af807469156dda26dfeca9d47,2022-06,2022-06-30T10:01:20Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Red,Red,Red,Red
b4ee6193767179762188c10fd04a2489,2022-03,2022-03-31T11:01:17Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
77b16d65a5b06844795b9c2f727679df,2022-07,2022-07-31T10:01:01Z,+00:00,2baf4c18f250b692331688d540bea229,Asia,LK,Green,Green,Green,Green
ad036538a8fee10d7bcfced879c57448,2022-02,2022-02-28T11:01:17Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
359d978b5c524d92ab54da977a23c571,2022-07,2022-07-31T10:01:01Z,+00:00,e7fd86a322069f290fcbcea74ec2e781,Europe,LU,Green,-,-,Green
825079dd81c279c522b362fa7644b014,2022-08,2022-08-31T11:01:15Z,+00:00,e7fd86a322069f290fcbcea74ec2e781,Europe,LU,Green,-,-,Green
f96c002e91eba1f94007a6c02bcb69e7,2022-08,2022-08-31T11:01:15Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
c849d172249bcf8be6eea2d71c46efaa,2022-10,2022-10-31T11:01:25Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
c849d172249bcf8be6eea2d71c46efaa,2022-09,2022-09-28T07:00:46Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
645c6b4f678f2bf42ddd5fdb900e5062,2022-07,2022-07-31T10:01:01Z,+00:00,310ae304bb0061a28e6f5b35a2298be7,Europe,LG,Green,Green,Green,Green
7c1baa4aa046218b482b4cf4d7ce8a5a,2022-04,2022-04-02T11:01:16Z,+00:00,140ced6aef68c4c08491e81f6c0d8682,Asia,LG,Green,-,-,Green
f06bb554fe1af959f17e3a19a6a77240,2022-09,2022-09-28T07:00:46Z,+00:00,2dc5fe1b4f8895bb1096f6470b7d8550,Europe,LG,Green,Green,Green,Green
aa47875b3a6aa47980604dc157544b7c,2022-10,2022-10-31T11:01:25Z,+00:00,e61285288260c85fa74a4b17d98ee10d,South Africa,LC,Green,-,-,Green
9f865ab519d8346b8123b4b1c7a29dab,2022-06,2022-06-30T10:01:20Z,+00:00,953c4081b4a5fc2507c3d1db03b727d8,Asia,LK,Green,Green,Green,Green
b4b267b6836bcf7e3b3a5bc293823b4f,2022-08,2022-08-31T11:01:15Z,+00:00,97adacfac2f60e9ea2118be20af1cb93,Asia,LK,Green,-,-,Green
5407fff4ff1fac4af7ae211ecc172284,2022-09,2022-09-28T07:00:46Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Green,Red,-,Red
5407fff4ff1fac4af7ae211ecc172284,2022-03,2022-03-31T11:01:17Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Yellow,-,-,Yellow
2fa1792a27c855b5d8a5efa8b12a6ac2,2022-09,2022-09-28T07:00:46Z,+00:00,e7605d4d77e0a56ec8621041683462e1,USA,LG,Green,Green,Green,Green
3cb79a4b82903eb23a6fe4a35a8dddcc,2022-08,2022-08-31T11:01:15Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,-,-,Green
8d6c29fe7193551517739c8867fc73c0,2022-10,2022-10-31T11:01:25Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
f754a3da8bbf4d2d04171ca676b48376,2022-05,2022-05-31T11:01:57Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,-,Green
7b388dd02bf86040953147cf3d0335d7,2022-04,2022-04-02T11:01:16Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,-,Green
7d960b07e24c9063bd14af78d50cbfea,2022-09,2022-09-28T07:00:46Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
d37a076c0053e5b4b7ca518fb15a4097,2022-03,2022-03-31T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
e668636ca4e48d9d2aa4f5e67a929ffb,2022-04,2022-04-02T11:01:16Z,+00:00,99904aba55dd386296e5925bac70abe0,Europe,LU,Green,Green,-,Green
df17f9aeb5a6faef695eac442f960751,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
23d3cf76a2889caa2fb520077b98e411,2022-09,2022-09-28T07:00:46Z,+00:00,4c5316f698e0feaa3050e7a6025dcf71,Mexico,LC,Green,Green,Green,Green
dcaa8fd86e052efe7ac506d18f8f840f,2022-08,2022-08-31T11:01:15Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
7b26c3ecb1fc98f91844f5dea69a49b8,2022-04,2022-04-02T11:01:16Z,+00:00,c58f880ba3d044179233161b4870a377,Europe,LC,Green,-,-,Green
42fb9cfa9e06bf9cc8daacdc3ee1ae59,2022-07,2022-07-31T10:01:01Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
b900551be2aab5b5b591d8d7c284d2c0,2022-07,2022-07-31T10:01:01Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
c4d100c95f4c42de78917562daa9935d,2022-05,2022-05-31T11:01:57Z,+00:00,e7fd86a322069f290fcbcea74ec2e781,Europe,LU,Green,-,-,Green
a7695ee3b09dd36245db6b983940e4ab,2022-09,2022-09-28T07:00:46Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
9464ff42d91b6797a3182a6e7abea9a3,2022-02,2022-02-28T11:01:17Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
ac587490e24b49a5c60597993761d71d,2022-07,2022-07-31T10:01:01Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
ac587490e24b49a5c60597993761d71d,2022-03,2022-03-31T11:01:17Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
522cafd9d5108e5fc1b8a02dd340cd01,2022-09,2022-09-28T07:00:46Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
8f43f858b19fde5e20c38c55c71b3a83,2022-06,2022-06-30T10:01:20Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
be2910b3f4070790f4342e9b220176a7,2022-08,2022-08-31T11:01:15Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
da0626bf0d3e78b36debda9ebfe2da97,2022-05,2022-05-31T11:01:57Z,+00:00,79adac51f780eac085a78942583603ad,Asia,LC,Red,-,-,Red
5caeddf31945009cb163109b9b143a57,2022-10,2022-10-31T11:01:25Z,+00:00,66a13ab8002c70a1facbcff8ebce7797,Europe,LU,Green,Green,Green,Green
d65f2db3b0dcbdc4c0d99843c8f6f894,2022-07,2022-07-31T10:01:01Z,+00:00,029f5c13cefb3a1f8594f36b73afed84,Europe,LU,Green,-,-,Green
ee4dbeea453eed40f639f01675cd98ba,2022-09,2022-09-28T07:00:46Z,+00:00,9c491ff90cbfc2882aa1116944658240,Europe,LC,Green,Green,Green,Green
879f4b248e372d054e9fee78aa880175,2022-04,2022-04-02T11:01:16Z,+00:00,beef89b289437d6b19a0fc2e998a4dc0,Asia,LG,Green,Green,Green,Green
0d3269e0ae9499932fcfe88a3701488e,2022-08,2022-08-31T11:01:15Z,+00:00,3913e682e4fea6dc0ef9dcc2f703e94c,USA,LC,Green,Green,-,Green
dd90017b84366ebbe0e2a79b1b2daf1c,2022-10,2022-10-31T11:01:25Z,+00:00,709f8ee329211a1352449fa49a828272,USA,LK,Green,-,-,Green
97f8410c48397388052cacc2d156eb44,2022-10,2022-10-31T11:01:25Z,+00:00,96eb75c043ef365f0efb19d6cf60c9b1,Europe,LU,Green,-,-,Green
c0a554a9207295bd8e98fe64c4c8469b,2022-06,2022-06-30T10:01:20Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,-,Green
c0a554a9207295bd8e98fe64c4c8469b,2022-06,2022-06-30T10:01:20Z,+00:00,b4175fbc370abaa3d5b664db6e66c3c4,Mexico,LC,Green,Green,Green,Green
1f0f2ee215a7f81601d03384e49c6685,2022-09,2022-09-28T07:00:46Z,+00:00,9852596e07fbf43d7589020dad8c363a,USA,LK,Green,Green,Green,Green
4ed56aee2f966a85e63caa2ab6d54faa,2022-10,2022-10-31T11:01:25Z,+00:00,3724c242924ad7b7871634355d6ee63e,USA,LC,Green,Green,Green,Green
1feca07fa793efd71c73cf537caff7c0,2022-08,2022-08-31T11:01:15Z,+00:00,0a879ff2b983805366f600a01ef5b866,Europe,LU,Green,Green,Green,Green
34d3abab2c1fa07d229ebeb9efb51ebf,2022-05,2022-05-31T11:01:57Z,+00:00,7fae627687fa002e67b0e11f1016b833,Europe,LK,Green,Green,Green,Green
20efdc86c5a70c021516cbc3a5e69787,2022-05,2022-05-31T11:01:57Z,+00:00,3c4d48ad7d892bfe96a6df0fabe6deaa,Asia,LU,Green,Yellow,-,Yellow
eb0d18501977a108b4f473c6b3e3638f,2022-05,2022-05-31T11:01:57Z,+00:00,43d4d8e2a46f47d0f35404d215c73696,,LU,Green,-,-,Green
