SupplierId,Amount_WD_3M,Amount_WD_6M,Amount_WD_12M,Amount_Backlogs_3M,Amount_Backlogs_6M,Amount_Backlogs_12M,12_Month_LPKM,BadSupplierIndicator
2ca64b80d5539e8598a7c920bfe987ac,5,6,7,21,36,49,3.0,
60afd713958d62ae6e7219256698058d,0,0,0,0,0,0,5.0,
63c2994ebd4df8cf3a0b9168eff74393,0,0,0,0,0,0,5.0,
3ad0c9a8141197b33e6176aea8edf382,0,0,1,2,2,2,4.7,
fc2408d2ff13fa5f91198fd65b3e36f8,0,0,0,0,0,0,5.0,
3aeba9029a7cc15f4e774af83d429f1a,0,0,0,0,0,0,5.0,
8e25aa9e2388a5378acc83f7f528e98f,0,0,0,0,0,0,5.0,
db631989e0bbe97cb289aabf03ad0b30,0,0,0,0,0,0,5.0,
6937b53bd702a4f34299c1c44ee5f970,0,0,0,0,0,0,5.0,
b0b907a9310d0ee0bbe5e670b9b98ba4,0,0,0,0,0,0,5.0,
2dde2bee2953b7bff73c9f2a175e102f,0,0,0,0,0,0,4.8,
c60846ede692632ea303e2b868223d51,0,0,0,0,0,0,5.0,
5f5049e32b18091ea31353c4077ab991,0,0,0,0,0,0,5.0,
0a30ad74702c7971b637c05624d1e837,0,0,0,0,0,1,4.8,
cd1a3df00a12aeaab42d81f829f66f6a,0,0,0,0,0,0,5.0,
16d8ff495c3b5f2bbc3fd3d3a55a0279,0,0,0,0,0,0,5.0,
da168c5e3d9d0a335f1b2defc501ec4e,0,0,0,0,0,0,4.8,
38af82bd06f689f6148eeec89295a18a,0,0,0,1,2,4,4.2,
a28568e8ceebbbb79828de2ad7858988,0,0,0,0,0,0,3.5,
85fcdc21db5ac9e276ba711cf4679854,0,0,0,0,0,0,4.8,
e9623d6a833a8b2c31316e100048985b,0,0,0,2,2,3,4.7,
2d2d395c8ed7363b442169140b12066e,0,0,0,9,22,37,,
57345212ae3ddbc4c02079e0af08019a,0,0,0,0,0,0,5.0,
c39fad0deefa77a5e52e7840f6e72e0e,0,0,0,0,0,0,5.0,
9dabc93d5edb64776cf302e0c8576915,0,1,4,0,0,0,2.1,
b3998104a4ce8f892ade8f70071e1ddb,0,0,0,0,0,0,4.9,
ad3cee645784ec0459f29d4dca2d8557,0,0,0,0,0,0,5.0,
332300b16d8e448fb2b4662d5da7a141,0,0,0,0,0,0,5.0,
fac33a96ebfeb483752e2a2c1415a552,0,0,1,0,0,0,4.6,
f50524243af57d1e6b71e12adfaf4f3f,0,0,0,0,0,0,5.0,
36995e5862892c539df37a1db2e97c0a,0,0,0,0,0,0,5.0,
1eca0de5f2444c2064d6599e7e3ad9df,0,0,0,0,0,0,4.6,
aa3c10db8fef76140122d832930f2cc0,0,0,0,0,0,0,4.9,
4c0c26e619814ac8912f0e9214284981,0,0,0,0,0,5,4.6,
3d2f26f1b01d5d3f77651838db79abe6,0,0,0,0,0,0,5.0,
6f534338ae3f3c1f027ecf76d3d5fd83,0,0,0,0,0,0,5.0,
a9e3553eb23724b775c5f4d93ff9da35,0,0,0,0,0,0,5.0,
254cfdd8a1e574c329401c57c93b468f,0,0,0,0,0,0,5.0,
c63231b24c78c97344f4728038a26924,0,0,0,0,0,1,,
af537e0e3e91bed301c001b5a2abd988,0,0,0,0,0,0,5.0,
5d1d9158d133ee47905fa38f5ed13af2,0,0,0,0,0,0,5.0,
76ded56e811c1a55f4d22aaf30855d74,0,0,0,0,0,0,4.5,
fdb17cad89be2781d86f43c3c718cd10,0,0,0,0,0,1,,
ffdc647806985db6c6a267295966f5de,0,0,0,0,0,0,5.0,
234b01ae860432f6c4dcb879dddf8774,0,0,0,0,0,0,5.0,
839724689aa52385e66c3bc33fe6fbf2,0,0,0,0,0,0,4.9,
21255c5b380abf13a71d6e4185a989af,0,0,0,0,0,1,4.3,
860fe26cb387890a1b3432411e0fa3a3,0,0,0,1,1,5,4.3,
123b9261bfe700efad5d5db190c64677,0,0,0,0,0,0,4.7,
5eb85f29a2dd1fdbafc230b3ba9f3a12,0,0,0,0,0,0,5.0,
123bbb93448728739f5456d25cdbafb9,0,0,0,1,10,10,4.6,
daa96145451e053e3cd351cd3b6b3e88,0,0,0,0,1,1,4.7,
5bca1f59eafda5e73c0ca3419c6ccba9,0,2,2,1,1,1,4.4,
427e0f12b7eb0863397d5f3f3809bf8f,0,1,1,10,14,32,3.8,
6c5230ffd9a1d50f7f0e8b8efe65623b,0,0,0,0,0,0,4.8,
26ec77d86b8504cb351843d17e23025c,0,0,0,0,0,0,4.9,
1e92092e0eea45be02dd95a389791d60,0,0,0,0,0,0,5.0,
a0e4a02d0df8379cbb662e19479ee1bb,0,0,0,0,1,2,4.5,
70c4716dae66619deca1f91ca3755c5a,0,0,0,0,0,0,5.0,
bef84ac36cf931300bda0627494faa32,0,0,0,0,1,2,4.7,
48667e62c8e3f88cc913a2c60998faaf,0,0,0,0,0,0,4.8,
8b84c60a6f135e66030f5d7953406c6a,0,0,0,0,0,0,4.6,
dcf721c3250021952798a16f53f75e3e,0,0,0,0,0,0,4.9,
137687c742ed30488118311daebf7024,0,0,0,0,0,0,5.0,
b10b824a499665b895d8793c8fac2a7a,0,0,0,0,0,0,5.0,
7b884b2d741567f184136f99674ef757,0,0,0,0,0,0,5.0,
b1825815cd1d0f478dc9252f913e3c2a,0,1,1,0,0,0,4.9,
810b94905d39591bc979037099a0040f,0,0,0,0,0,0,5.0,
881cd95d7e8750d564dafd264e17a719,0,0,0,0,0,0,5.0,
ae0f93ab318b1ae8b8557838ab525bb1,0,0,0,0,0,0,5.0,
b2913d0719ea77b95d0765a6fff92e75,0,0,0,0,0,0,5.0,
788b759fc8f875ba82d9798e253fb698,0,0,0,0,0,0,5.0,
e7465107028484c7945647cf1837b204,0,0,0,0,3,3,4.6,
ded8996a4b3bd8afbf92e526dd1a73c4,0,0,0,0,3,3,4.8,
32b4d79bd05d605e4ca3fe05a8125e7c,0,0,0,0,0,1,4.9,
7f2ba47f54f0faca337c220e4528785d,0,0,0,0,0,0,4.8,
3e4a8dc39e5058ef51ab93f7c08cbd64,0,0,0,0,0,0,5.0,bad
b0d8573333cc1058d4727a18fdd4d7c7,0,0,2,1,1,8,3.8,bad
390371ac7010276b61d1aff5d437add1,0,0,3,4,10,24,3.4,bad
5ec2fe219b8481d12a1afde719bacf5a,0,0,0,0,0,1,4.5,
5decdc347ecb24e4e17b8f09fb172ed8,0,0,0,0,0,0,5.0,
81d6e29cf6d23359313027c4ef8783e4,0,0,0,0,0,0,5.0,
1ca888cc818131863c4e1359c82e09e5,0,0,0,0,0,0,5.0,
fd45a651d948cdc981fd3331cc12f81d,0,0,0,0,0,0,3.5,
de96d64e4a435afd357370482599ab00,0,0,0,0,0,0,5.0,
54dae949d8b83a2efc41da7c8eeb7783,0,0,0,0,0,0,5.0,
a0c386eefb7a36041ab4b05faf47e6fa,0,0,0,0,0,0,5.0,
af8b294d181a692c559738404f68ef3d,0,0,3,0,0,0,4.5,bad
2d241da9ef9d1b2ba755cc3f0b4b5a20,0,0,0,0,0,0,5.0,
53858a394a6f155e2b2e60c7bb055cb7,0,0,0,0,0,0,5.0,
54cf7b2f25fdef142d818f75c18889c1,0,0,0,0,0,0,5.0,
1701f810b8aa438964f32d1ede926acb,0,0,0,0,0,0,5.0,
79ffafc92a5870a4f04780882392888e,0,0,0,0,0,0,5.0,
3f63ab2dd2021de6edc6f4660c421df2,0,0,2,1,1,7,3.9,
1bcbf421059b77b3f14f06ae66612a0b,0,0,0,0,0,0,5.0,
ff9bf7f6c8be44d7e17843c4af68d1fe,0,0,1,0,0,0,4.7,
013686c35500d1bf226ebb083efde297,0,0,0,0,0,0,3.7,
151fbf8e61b83baa7ab74d1533154bb4,0,0,0,0,0,0,4.8,
b5f851b14d0251b91799eb5191584ed0,0,0,0,0,0,0,5.0,
8e8f863d0ac9f586bde7ddccf8cd8aa6,0,0,0,0,0,0,5.0,
839833df9d9da069592c6340408a32c1,0,0,4,1,2,4,4.1,
a165cf9ef9e97e8d7ed2e3c89f33f68b,0,0,0,0,0,0,5.0,
f93868a2f6de6c89d52d94bc53e131ac,0,0,0,0,0,0,4.8,
64f77f39d78954ff9ed5b1721b87335f,0,0,1,1,1,4,4.6,
5acbcff853fb0a83a0070cb3a4fc99e1,0,0,0,0,0,0,5.0,
1da115a8c8704d34877a1d69d3ee4d0e,1,1,2,16,23,23,4.1,bad
f44669cc2216d99ec487afe7b8900aa8,0,0,0,9,16,16,,
3ca83ec67625aaa73c0cc20f868b5661,0,0,0,6,8,8,,
620a17b755c5a88f88278d9e194e917e,0,0,0,0,0,0,5.0,
3f286137f66f724bae97709ad5abad0a,0,0,0,0,0,0,5.0,
0caf0460391ac22b8902f0dfeccb03ac,0,0,0,0,0,0,4.9,
b781b335c0834cff34f5c497cc3ce0d3,0,0,0,0,0,0,4.8,
2b00e6fd96d41b878e7969551991711e,1,3,5,39,68,95,3.3,
90838f1aff39324e22b630e48764607d,0,0,0,3,3,3,4.0,
d2788aec8464427b125b583b9be6efd8,0,0,0,0,0,0,5.0,
b339fbbd55706760fd5331282bd51cab,0,0,0,0,0,1,4.7,
e8cc9dc4f07c461b5a90948cc694de38,0,0,0,2,2,2,4.8,
3b1de270b4b24e6cdec63a254a4410cb,0,0,0,13,25,45,5.0,bad
77a9c64e949bd3597f47d9d4c910e8de,0,0,0,0,0,0,5.0,
8a0b0a19ce857cd70f8524bffb90a713,0,0,0,0,0,0,4.9,
ae87532280f5fe9cf32c3153b9ae31e2,0,0,0,0,0,0,3.6,
4c47faebd126b662583fa0945245e7d9,0,0,0,0,0,0,5.0,
5af9383348f6b26605c9700c37c3395e,0,0,0,0,6,8,4.4,
aace7a7103678ff3b99c3554184d864c,0,0,2,0,1,1,4.6,
c2a44544b8719ae6c2728176be3000dc,0,0,0,0,0,0,5.0,
1ff130e23316dc40bb076e7a786ae067,0,0,0,0,0,0,5.0,
f353c216b4e02f9196022d45ea562225,0,0,0,0,0,0,5.0,
fe924b3422bf5798dc5b33f697f64c16,1,1,1,2,2,2,4.5,
eab1b6cbc98ce69d61ea857ce3953ce9,0,0,0,0,0,0,5.0,
edd4143f0d71cfd722b451a718c31afe,0,0,0,0,0,0,4.9,
33124638083a63f90ee96419ca826430,2,2,3,0,0,15,4.2,
8cbcdb34be9f56baf534ec759f5e11bc,0,0,0,0,0,0,4.8,bad
d0b269f4244245a036dd6d38c86c4b17,0,2,4,3,12,12,3.8,
072851ef460dc8f76569623b5affc1c5,0,0,0,0,0,0,5.0,
02dd8ed10d28db5b70b274ad2830d244,0,0,0,0,0,2,4.7,
ba9e0fe9ad0428ced26bc25d8e4de987,0,0,1,6,9,13,4.0,
dea18a425fc6a82a783c59655e0c5b16,0,0,0,0,0,0,5.0,
9514401d55c4df3bca0a32fd058b07fa,0,0,4,1,3,9,3.4,bad
c882aa14462aae8241f6722161d21dcf,0,0,0,0,0,1,4.8,
c12ad995e5821ed4b990d7f9a73dc862,0,0,0,0,0,0,5.0,
6a11fb83b0890b4d1e836c3c74705d7d,0,0,0,0,0,0,5.0,
2dffd24ddbed2d66415fd3a5c419ed07,0,0,0,0,0,0,4.7,
185b0b9153aff9deabd91e6214122ee2,0,0,0,0,0,0,5.0,
995f7cc00e8f7c742ae61ae3c2c8c589,0,0,0,0,0,0,4.0,
8153199df00c08a043619dd5b96d3820,0,0,0,0,0,0,5.0,
e9d790e410048f4fbad906a2452f26b7,0,0,0,0,0,0,5.0,
756aa511a18a04e6a3b8f25065ed196f,0,0,0,0,0,0,4.9,
5a423106e82464d33788204159798ead,0,0,0,0,2,4,5.0,
2ece50bb5c109eb8c0153d104035d4fe,0,0,0,0,0,0,5.0,
0e7cd58793f02413cfa50217ccdcc3d6,0,0,0,0,0,0,5.0,
5383c373c6e7a2c733f0989e08603c64,0,0,0,0,1,12,4.4,
7832aa62750ca9b055c567c8b2852376,0,0,0,0,0,0,5.0,
70c06a517e7e3b93645ebc885b91871f,0,0,0,0,0,0,5.0,
71e9cc179f0911781aa565eca9246781,0,0,1,0,0,0,4.8,
4c104fe17d02a897ae50df23a638cad2,0,1,1,0,0,0,4.6,
872d7f1062fd6b0b38b2fa3b94f54950,0,0,0,1,1,1,4.6,
97da4a6472e872bfbe8ae6b3ae6a789f,0,0,1,0,0,0,4.9,
9eed07ac09b99c615666831854157637,0,0,0,1,1,1,4.9,
1cf6272137eb26863ba6c458ee41610d,0,0,0,0,0,0,5.0,
6495f7613675b7a24a9b1655a146257c,0,0,0,0,0,0,5.0,
752a1c6b18f479866d805bd97a72e9e0,0,0,0,0,0,0,5.0,
ed1d3e365891f227a9baf173bf3bc94a,0,0,0,0,0,0,5.0,
c6d1121cc78c17ec3006dfc51e85eb05,0,0,0,0,0,0,5.0,
b19bd8bb1553263a03bc37834164f28d,0,0,0,25,32,35,4.1,
7dee744347326fda3e20765e80826c4b,0,0,0,3,4,4,4.5,
866198a6fcc8acb3467ff9d606c823f6,0,0,0,0,0,0,4.8,
9d3a9c463fe741cc52b59a067435167e,0,0,0,0,0,0,3.5,
c2a34508944bc3b33810e979aa760f63,0,0,0,0,0,0,5.0,
152b651f3afadee7d5d0ce4034208e95,1,1,1,0,0,0,4.9,
d27d4c8f127eeebfa575518e61716bef,0,0,0,0,0,0,4.9,
e9cdc4491c32f1959b946f95db6e9226,0,0,0,0,0,0,5.0,
ce4b3c2a7d4f859d229916aecf36dfda,0,0,0,0,0,0,5.0,
73a4622e02f2a4754de8e29836cce897,0,0,0,0,0,0,4.9,
211affd70f74e64066ef6289927a2905,0,0,0,0,1,1,4.9,
1f826e93013cafbd8a9dc6a524657e63,0,0,0,0,0,0,2.0,
b857cb0e15da407f6c99d12bbd5f5935,0,0,0,0,0,0,5.0,
acd36e4ad911739d76f31b77f6e088bb,0,0,0,0,3,7,,
660f4e01d1d6047c35bf36d55dd85102,0,0,0,0,0,0,5.0,bad
55cf8d7c2b5dbf32d2fbd3ea30983cd9,1,1,1,7,18,18,4.4,
affc28101f26486ed841e6d683d691b7,0,0,0,0,0,0,4.6,
b6f8d242421524c734db9a1d50b3e477,0,0,0,0,0,0,4.9,
c21408edaec23af4f3085fc418e8a7db,0,0,0,0,0,0,5.0,
8df25975da99be0713245a86be01cffa,0,0,0,0,0,0,,bad
e41be9d2db9f861fcb58471cf295a680,0,0,0,0,0,0,5.0,
6da65bddf3256b02c12195c593401f2c,1,2,8,0,1,2,3.1,
76c5efaff8b4e547477121a72412744d,0,3,3,0,0,0,4.8,
97368ec329a4061715418a458458d6af,0,0,0,0,0,0,5.0,
a273ee87affd6962269a747f22511bc7,0,0,0,0,0,0,5.0,
f438f59ccbe778cb36143ca447c2fa1a,0,0,0,0,0,0,5.0,
82026ead58b672a1619a0d5a5fbdd27e,0,0,0,2,5,5,4.2,
a2499d7f8419aef9ff4ef61e4509f189,0,0,0,0,0,0,4.7,
0f6d55d482d51bc81afe63b1a9658deb,0,0,0,0,0,0,4.9,
b47ba3bc8b414e89ebdec601fff11a35,0,0,0,14,31,49,4.2,
b3d4ff69dcea7eca207c5a38c421c3b5,0,0,0,0,0,0,5.0,
6c4e6ed1f4e3453d8441d83eb9ada468,0,0,0,0,0,0,5.0,
1d28e6d88f978de00328ad3d2ba65a3a,0,0,0,0,0,0,5.0,
5cbf4d2dab2f2f04064559d9adb17b0b,1,2,6,1,5,8,3.9,
277ce78b93d1c9dff20e323b82f5badf,0,0,0,0,0,0,5.0,
a97de5ef5ce6e1b10e1cce912f3886b2,0,0,0,0,0,0,5.0,
c1cf9da833deeffeed01511298b80015,0,0,0,0,0,0,5.0,
5b3405025b0dfb51177e6789306a745d,0,0,0,2,2,2,4.8,
92c1dbac5604e430d276ae15e717fcd3,0,0,0,0,0,0,5.0,
017743d2089bd504f39288df9ce230df,0,0,0,6,6,6,4.0,
b8fbc4c0963508c4d8d155b53a323bc9,0,0,0,0,0,5,4.6,
de5eea9393478fc6f151fecbd4b60f96,0,0,0,0,0,0,5.0,
dcd2b1b5b9ff705d17cb6b2b548fd241,0,0,0,0,0,0,5.0,
c8f61909234474a039e5af3e9fc19964,0,0,0,0,0,0,4.9,
11cca906de34a9b7c804f00e285885bd,0,0,0,0,0,0,4.9,
700ea81db10dcb6e6e601bc69082975d,0,0,0,0,0,0,4.8,
54f70e0c2e2d826b330d6028821447fc,0,1,1,0,0,0,4.6,
683cd1edfeb703641f8ebb26e0c5b859,0,2,8,3,16,30,3.5,
b39d659ada46b5669a2ba3cd7bafff42,0,0,0,0,0,3,2.8,
9185972252c9556681ec8259845cec8e,0,0,0,0,0,1,4.8,
4569840e678c65f89027ca7de1f0b3f7,1,1,4,65,98,130,3.0,bad
5d81975fbaadb94c1f0770a39c3a1210,0,0,0,0,0,0,5.0,
d4c01b099c42849dd7613cfcd742e315,0,0,0,0,0,0,,bad
b3ae579c4776e141e6761662dd9dd54c,0,0,0,1,11,11,,
54edbd78888713131fa70dbf718f6ff0,0,0,0,19,40,79,5.0,
517e9067c766bf6f5f060770807d6101,0,0,0,8,23,44,,
49d7c792b47ffda0b597a1a38efe2bac,0,0,2,0,0,16,,
e9937a17f660acf529c276b8a933ad1d,0,0,0,10,11,13,4.4,
72e1415dce449f924b519456228dea88,1,1,2,11,34,61,4.0,
1818a048e573449cde557d0519a99773,0,0,0,0,0,0,3.4,
6aa8dc1868337c683fa070dc841924e4,0,0,0,0,0,0,4.8,
e9bfb023b30776054efcdbf12dc26652,0,0,0,0,0,0,5.0,
ccf3ee0cd54418482e822ebc6a340e41,0,0,0,1,2,2,4.0,
e34e42c7f5165e734e573a4ecd00d822,0,1,1,0,0,0,4.7,
80eae2f406e421691b13a49d952aef61,0,0,0,7,8,21,4.2,
1f8d81e907672cee63d60cba46c16c01,0,0,0,0,0,0,4.9,
6e37f6e728f92114344e76b6d344673e,0,0,0,14,25,48,4.0,
d70a8c93edf6440a85cd4d35ada223ae,0,0,0,4,8,29,3.9,
7a3c1eb2b806f8537149c83230011caf,1,2,5,0,1,5,3.5,
f1d87b1eb18e38f07c52b55c93c6a941,1,1,3,7,26,98,4.0,
bc2de79ab6437c4ba5cc122784a4ca01,0,0,0,0,0,0,4.8,
e2ea108f91861f89c358f54aaaa331b6,0,0,0,0,0,0,5.0,
9f4ad7f62181407703ef6fdbda4f4a17,0,0,0,0,0,0,4.8,
e61778314fd0676d362e6d9b323bd3cd,0,0,0,0,0,0,5.0,
1591283871f17be8328502797c888c54,0,0,0,3,3,3,4.8,
2cf7c0d5bb09507b2cff92ac64944192,0,0,0,0,0,0,5.0,
ec387c179c8b90f826b91d9c77a3d185,0,0,0,0,0,0,5.0,
4752644cf571bd97a4da452a875bf1db,0,0,1,0,2,3,4.8,
c481b5ecdbfcbb610d37067cd6f8e375,0,0,0,0,0,0,4.8,
33f1e58a5763935ad84289b65706e6d1,0,0,1,0,0,2,4.6,
45a097973f08fba0f41ed45c51f688f9,0,0,0,4,9,18,4.4,
650804f242410ec633bdf5181079cd52,0,0,0,1,1,2,4.5,
7e9f292b3f715ef0f4799c190401c64f,0,0,0,0,0,0,5.0,
38bcf521da3fafa25d9d9f92ed8a0fab,0,0,0,0,0,0,4.8,
4a12a299338ff5fbcedb64d3f0832c2d,0,0,0,5,5,6,4.5,
8858655349e25352736a4740c7c58f37,0,0,0,0,0,0,4.9,
a7f7ae094f0ef96d3243f297f8efc3e7,0,0,0,0,0,0,5.0,bad
45c65f213825aececff8bd4188d3c589,0,0,1,3,7,7,4.2,
9e0a97390e123dfa60e43380e89103d3,0,0,0,0,0,0,5.0,
bf5d455bdc6837e8e9906e00af9f044c,0,0,0,0,0,0,5.0,
23bb93d3b7263c861afe77e75024e328,0,0,0,0,0,1,4.9,
d33bed60e2a827b0626576e7843f269c,0,0,0,0,0,0,5.0,
9f9a1b101efdab666887370e14b8c4d6,0,0,0,0,0,0,5.0,
7ab8e266afe3449946778d5e00ec14e1,0,0,0,0,0,0,5.0,
639720dc6b2d4e2d45c17032a8f0a5b2,0,0,0,0,0,0,5.0,
dec4f77b850dac520838e519ac102b61,0,0,0,0,0,0,5.0,
44f0f15dfca6028cda8558d96593dcb7,0,0,0,0,0,0,5.0,
20d0bf466b2949c8032645c9ea3ff11f,0,0,0,0,0,0,5.0,
e2d0f5fa9d18ab12a15c88ac20741ed0,0,0,0,0,2,7,4.9,
e50fe6ce2515edffff597ce27b8d0233,0,0,1,0,2,5,4.2,
33c0923f1da3bbbb1e24edd7b16f315e,0,0,0,0,0,0,5.0,
1e6609b341fc4dd98a2fbc8c8ffc9b30,0,0,0,0,0,0,5.0,
d05071bc53cca4a55c9e084263b1c893,0,0,0,0,0,0,5.0,
70221f757dbb5ea09384d0cf1e0340c1,0,0,0,0,0,0,5.0,
5aae3db83afd5b2faf573afd903545a5,0,0,0,0,0,0,5.0,
dca4ba10104049941973ab644cdec518,0,0,0,0,0,0,5.0,
20e63a2f9e4e806e124ecd795a900650,0,0,0,0,0,0,5.0,
4639aaa190260c1259f98742ef08485c,0,0,0,0,0,0,5.0,
bff048c9aec828ec48201f339f781474,0,0,1,0,0,0,4.6,
46ea3650c7fb724b5c8ed4bcd393c0bf,0,0,0,0,0,0,5.0,
a3aadf27371c5761adedbe9de8068d3f,0,0,1,0,0,0,4.5,
41599a7358bd5d3a542bace2a2a8ad62,0,0,0,0,0,1,4.6,
97c5b2656ba3115a876173434559454b,0,0,0,0,0,0,5.0,
6a8535c37ac55ed6118411dd53b02f1f,0,0,0,0,0,0,5.0,
5106a3063e5d90797475ce8de706dd69,0,0,1,1,4,17,4.4,
75678badc5a45b78330a23dda3be8602,2,5,7,0,2,2,4.1,
7b5ebc5feb9f59bd6c9c5b599d2b471a,0,0,0,0,0,0,5.0,
9a4ddf98ab8c860328edb8f0d357fb1a,0,0,0,2,8,8,,
d93d2b7a1d39696cbe104db1dc562c52,0,0,0,0,0,0,4.7,
60ffe963c622fccb020a634016bd0179,0,0,0,0,0,0,4.9,
623cba901acb46b69b192f2aec090b5d,0,0,0,0,0,0,5.0,
ab5e01b0147ec60d122350ac5ac4c4b9,0,0,0,3,5,16,,
8428bb88c9dbb8900922a1cbbb995c4f,0,0,0,0,0,0,5.0,
87d35ab35f4c2e701cfd4ba030b07f61,0,0,0,0,0,0,5.0,
a452cde92723721af90e4039a23dbc15,0,0,0,0,0,0,5.0,
4396d67eb1e061bbdb662b9b1656caf6,0,0,0,2,5,28,,
f96bf9d5482400f3e8412cec96487054,0,0,0,0,0,0,5.0,
4da58d7176146cbfaff232a3fd441444,0,0,0,0,0,0,4.7,
6680eb27d39aa82e1753a42742c9b133,0,0,0,4,4,20,4.5,
b37571afeca3bfd7c861553d3d1b6cb9,1,2,2,0,0,1,4.2,bad
6a8a0dba3ef7ee0b6217e9b38bfc2261,0,0,0,0,0,0,5.0,
0564bc19e173ed0f293da1287d2d03b5,0,0,0,0,0,14,4.2,
3304295d5ec848be34b49c8a885da81b,0,0,0,0,0,0,4.6,
a4e7d425ac0641a7d4c202d86cf4c1ba,0,0,0,0,0,0,5.0,
b2daf18ccf3032415daf8a23e980429a,0,0,0,3,9,10,4.4,
8204b45347064c9037f3d298d4686114,0,0,0,1,1,5,4.3,
bae634f9ae863e4bdbc200c7b4021efd,0,0,0,0,0,0,4.9,
5d9f7e7893e677bfba909e675058044d,0,0,0,0,0,0,5.0,
b7eed3ead5f4d88169a57e00442ce05c,0,0,0,0,0,0,5.0,
54b7912b8ff8002c4c76037a98198130,0,0,0,0,0,0,5.0,
ddaaee1fa906d87f45197042eb5d30e9,0,0,0,0,0,0,4.8,
6d6de6fc07912e34ff56b8486a9b0c35,0,0,0,0,0,0,5.0,
7a10d88259fd07e58453c094829c1182,0,0,0,0,0,0,5.0,
a13cf4482c7d111a9595ed0d6d392d92,0,0,0,0,0,0,5.0,
97efd014d37db915fb0534352dc87dd2,0,0,0,0,0,0,5.0,
759d577f1a5b88765436b0044eb32b89,0,0,0,0,0,0,5.0,
629e7dd23b5907b53a2e0157975d416a,0,0,0,0,0,1,4.7,
8314900cb30f7fe22734090273a5c383,0,0,0,0,0,0,5.0,
07e712705ee8b26e110c3ab25a0b44df,0,0,0,0,0,0,5.0,
be9d8b10061ba1bfa732423a6b022bfd,0,0,0,0,0,0,5.0,
d207bab317ca9336a0eeac2ce21e3c43,0,0,0,0,0,1,4.8,
ec4273d7001837e69679fe4f2d899240,1,1,1,0,0,0,4.9,
f33e1d7d30cde35fd8a50827b888f542,0,0,0,0,0,0,5.0,
83b429920dffb8021c5414fd681f421e,0,0,0,0,0,0,5.0,
64b8e2f6ff6dc7b414d2565d27dee50f,0,0,0,0,0,0,4.8,
cbca5844edaf5b7316240f3e31eabe65,0,0,0,0,0,0,5.0,
8730e24dbf50857fa9402aca8043aa09,0,0,0,0,0,0,5.0,
255e3d35a74aa0eee92fc298c5c169d0,0,0,2,8,8,12,3.6,
8f10b207f8b76ff77bf949f0ffacfeaf,0,0,0,0,0,0,5.0,
fc7535fb5cbaf9e16cce7297cce056a5,0,0,0,0,0,1,3.0,
4083ad5a1e06a34a980af111de689759,0,0,0,0,0,0,5.0,
26cfd0a8ccae5807e124c02920488e61,0,0,0,0,0,0,5.0,
44b0abda47b4d0fd45b7ecc39eb93e4f,0,0,0,0,0,0,5.0,
bb1932a4ac6caf30c5d0370429db6d3d,0,0,0,0,0,0,4.9,
367b505a1fb70402f54bd532eb4b67d2,0,0,2,0,0,0,4.7,
eadcf31732dc39da2d8b11bf59858a6c,0,0,0,0,0,2,4.4,
ef771e9f7bda8787835d8b6970c9fb86,0,0,0,0,0,0,4.9,
c70958f51f843213f005a801b96d0bd0,0,0,0,0,0,0,4.7,
06b5f09bea551ebe16f0f2ea9d85c2bd,0,0,1,1,1,1,4.5,
cf1aff8ee5f544ea02c2e58612b24351,0,0,1,0,0,0,3.5,
e08606dc3147572bd8442057e2f5503b,0,0,0,0,0,0,5.0,
4782a4ea1edb87ce27aee5504dc07252,0,0,0,0,0,0,4.9,bad
e1e4b423bb1f9b0fcab086db19f5fc7b,0,0,0,0,2,2,,
22c5b00383fa8cff8540bedd593ccab4,0,0,0,0,0,0,5.0,
3dd0b1d484075d6c3f618acb46900655,0,0,0,2,3,7,4.7,
bac67f5e32814c1a6314aff9360acc9a,0,0,0,0,0,0,5.0,
955dde75e258b6c4beb1907842fc1a2f,0,0,0,0,0,0,5.0,
8c3d180fb601ff38df556d0b9b5b5818,0,0,0,0,0,0,5.0,
3912209eee1fa1be12d1c6e4211cf8f2,0,0,0,0,0,0,5.0,
5029760fd8048a9e6cb6aebcc6fc4305,0,0,0,0,0,0,5.0,
c741524c5b464acc686d5d817bfa1050,0,0,0,2,2,2,4.9,
43cb1ce63fc8393f7d236ca34ac7d143,0,0,0,0,0,0,5.0,
372a889a7422ad352b58184f9c2fd868,0,0,0,0,0,0,5.0,
d77427a4ac0786d05bcfcb10565a7401,0,0,0,0,0,0,5.0,
63d394b227f824f56e44340ef4961db9,0,0,0,0,0,0,4.9,
c9cffa34fa310d707d59bbf52420f2c6,0,0,0,0,0,0,5.0,
32e16844d89387f12801df066971872e,0,0,0,0,0,0,4.8,
c6d57eb77729962a43035f1223bac166,0,0,0,0,0,0,4.9,
be2910b3f4070790f4342e9b220176a7,0,0,0,0,0,0,4.8,
dac30dc2a35491391c555e62dd6e2e25,0,0,0,0,1,7,4.2,
262868f36b3e251facab90f30e22767c,0,0,1,0,0,0,4.9,
624deb810d3c19b804d56d7c7ba8b2ca,0,0,0,5,6,6,4.8,
8075301d0008afc19bc89f7c7c721fac,0,0,0,0,0,0,5.0,
ead932ad8a1c6dc1e0907b85742f7e07,0,0,0,0,0,0,,bad
afb02bee558d77659fe3f38df2ad1380,1,1,1,0,0,0,4.8,
bbfbfabbcbccca2ad172bbd99fcbe5db,0,0,0,8,8,17,4.6,
